Date,Outdoor Temperature (°C),Heat Demand (kWh),Flow Temperature (°C),Target Flow Temperature (°C),Heat Pump Status
2023-01-01 00:00:00,5.5,1.395,30.0,50.0,On
2023-01-01 00:30:00,5.5,1.395,49.00023889154324,50.0,On
2023-01-01 01:00:00,5.5,1.395,50.0,50.0,On
2023-01-01 01:30:00,5.5,1.395,50.99976110845676,50.0,On
2023-01-01 02:00:00,5.5,0.0,51.99952221691352,50.0,Off
2023-01-01 02:30:00,5.5,0.0,50.99976110845676,50.0,Off
2023-01-01 03:00:00,5.5,0.0,50.0,50.0,Off
2023-01-01 03:30:00,5.5,0.0,49.00023889154324,50.0,Off
2023-01-01 04:00:00,5.5,1.395,48.00047778308648,50.0,On
2023-01-01 04:30:00,5.5,1.395,49.00023889154324,50.0,On
2023-01-01 05:00:00,5.3,1.4129999999999998,50.0,50.0,On
2023-01-01 05:30:00,5.3,0.0,51.012661251791684,50.0,Off
2023-01-01 06:00:00,5.1,0.0,50.0,50.0,Off
2023-01-01 06:30:00,5.1,1.431,48.974438604873384,50.0,On
2023-01-01 07:00:00,5.0,1.44,48.974438604873384,50.0,On
2023-01-01 07:30:00,5.0,1.44,48.967988533205926,50.0,On
2023-01-01 08:00:00,4.9,1.449,48.967988533205926,50.0,On
2023-01-01 08:30:00,4.9,1.449,48.96153846153846,50.0,On
2023-01-01 09:00:00,4.9,1.449,48.96153846153846,50.0,On
2023-01-01 09:30:00,4.9,1.449,48.96153846153846,50.0,On
2023-01-01 10:00:00,4.4,1.494,48.96153846153846,50.0,On
2023-01-01 10:30:00,4.4,1.494,48.929288103201145,50.0,On
2023-01-01 11:00:00,3.8,1.5479999999999998,48.929288103201145,50.0,On
2023-01-01 11:30:00,3.8,1.5479999999999998,48.89058767319637,50.0,On
2023-01-01 12:00:00,3.6,1.5659999999999998,48.89058767319637,50.0,On
2023-01-01 12:30:00,3.6,1.5659999999999998,48.87768752986144,50.0,On
2023-01-01 13:00:00,3.2,1.602,48.87768752986144,50.0,On
2023-01-01 13:30:00,3.2,1.602,48.85188724319159,50.0,On
2023-01-01 14:00:00,3.2,1.602,48.85188724319159,50.0,On
2023-01-01 14:30:00,3.2,1.602,48.85188724319159,50.0,On
2023-01-01 15:00:00,3.0,1.6199999999999999,48.85188724319159,50.0,On
2023-01-01 15:30:00,3.0,1.6199999999999999,48.838987099856666,50.0,On
2023-01-01 16:00:00,3.3,1.593,48.838987099856666,50.0,On
2023-01-01 16:30:00,3.3,1.593,48.85833731485906,50.0,On
2023-01-01 17:00:00,3.5,1.575,48.85833731485906,50.0,On
2023-01-01 17:30:00,3.5,1.575,48.87123745819398,50.0,On
2023-01-01 18:00:00,3.6,1.5659999999999998,48.87123745819398,50.0,On
2023-01-01 18:30:00,3.6,1.5659999999999998,48.87768752986144,50.0,On
2023-01-01 19:00:00,3.7,1.557,48.87768752986144,50.0,On
2023-01-01 19:30:00,3.7,1.557,48.884137601528906,50.0,On
2023-01-01 20:00:00,3.8,1.5479999999999998,48.884137601528906,50.0,On
2023-01-01 20:30:00,3.8,1.5479999999999998,48.89058767319637,50.0,On
2023-01-01 21:00:00,3.7,1.557,48.89058767319637,50.0,On
2023-01-01 21:30:00,3.7,1.557,48.884137601528906,50.0,On
2023-01-01 22:00:00,3.7,1.557,48.884137601528906,50.0,On
2023-01-01 22:30:00,3.7,1.557,48.884137601528906,50.0,On
2023-01-01 23:00:00,4.0,1.53,48.884137601528906,50.0,On
2023-01-01 23:30:00,4.0,1.53,48.903487816531296,50.0,On
2023-01-02 00:00:00,4.1,1.521,48.903487816531296,50.0,On
2023-01-02 00:30:00,4.1,1.521,48.909937888198755,50.0,On
2023-01-02 01:00:00,4.2,1.512,48.909937888198755,50.0,On
2023-01-02 01:30:00,4.2,1.512,48.91638795986622,50.0,On
2023-01-02 02:00:00,4.4,1.494,48.91638795986622,50.0,On
2023-01-02 02:30:00,4.4,1.494,48.929288103201145,50.0,On
2023-01-02 03:00:00,4.6,1.4759999999999998,48.929288103201145,50.0,On
2023-01-02 03:30:00,4.6,1.4759999999999998,48.94218824653607,50.0,On
2023-01-02 04:00:00,4.3,1.503,48.94218824653607,50.0,On
2023-01-02 04:30:00,4.3,1.503,48.922838031533686,50.0,On
2023-01-02 05:00:00,4.4,1.494,48.922838031533686,50.0,On
2023-01-02 05:30:00,4.4,1.494,48.929288103201145,50.0,On
2023-01-02 06:00:00,4.2,1.512,48.929288103201145,50.0,On
2023-01-02 06:30:00,4.2,1.512,48.91638795986622,50.0,On
2023-01-02 07:00:00,3.8,1.5479999999999998,48.91638795986622,50.0,On
2023-01-02 07:30:00,3.8,1.5479999999999998,48.89058767319637,50.0,On
2023-01-02 08:00:00,3.6,1.5659999999999998,48.89058767319637,50.0,On
2023-01-02 08:30:00,3.6,1.5659999999999998,48.87768752986144,50.0,On
2023-01-02 09:00:00,4.4,1.494,48.87768752986144,50.0,On
2023-01-02 09:30:00,4.4,1.494,48.929288103201145,50.0,On
2023-01-02 10:00:00,4.4,1.494,48.929288103201145,50.0,On
2023-01-02 10:30:00,4.4,1.494,48.929288103201145,50.0,On
2023-01-02 11:00:00,4.9,1.449,48.929288103201145,50.0,On
2023-01-02 11:30:00,4.9,1.449,48.96153846153846,50.0,On
2023-01-02 12:00:00,3.9,1.5390000000000001,48.96153846153846,50.0,On
2023-01-02 12:30:00,3.9,1.5390000000000001,48.89703774486383,50.0,On
2023-01-02 13:00:00,4.0,1.53,48.89703774486383,50.0,On
2023-01-02 13:30:00,4.0,1.53,48.903487816531296,50.0,On
2023-01-02 14:00:00,4.0,1.53,48.903487816531296,50.0,On
2023-01-02 14:30:00,4.0,1.53,48.903487816531296,50.0,On
2023-01-02 15:00:00,3.3,1.593,48.903487816531296,50.0,On
2023-01-02 15:30:00,3.3,1.593,48.85833731485906,50.0,On
2023-01-02 16:00:00,3.5,1.575,48.85833731485906,50.0,On
2023-01-02 16:30:00,3.5,1.575,48.87123745819398,50.0,On
2023-01-02 17:00:00,3.5,1.575,48.87123745819398,50.0,On
2023-01-02 17:30:00,3.5,1.575,48.87123745819398,50.0,On
2023-01-02 18:00:00,3.5,1.575,48.87123745819398,50.0,On
2023-01-02 18:30:00,3.5,1.575,48.87123745819398,50.0,On
2023-01-02 19:00:00,2.8,1.638,48.87123745819398,50.0,On
2023-01-02 19:30:00,2.8,1.638,48.82608695652174,50.0,On
2023-01-02 20:00:00,2.6,1.656,48.82608695652174,50.0,On
2023-01-02 20:30:00,2.6,1.656,48.81318681318681,50.0,On
2023-01-02 21:00:00,1.9,1.719,48.81318681318681,50.0,On
2023-01-02 21:30:00,1.9,1.719,48.76803631151457,50.0,On
2023-01-02 22:00:00,1.8,1.728,48.76803631151457,50.0,On
2023-01-02 22:30:00,1.8,1.728,48.76158623984711,50.0,On
2023-01-02 23:00:00,1.0,1.7999999999999998,48.76158623984711,50.0,On
2023-01-02 23:30:00,1.0,1.7999999999999998,48.70998566650741,50.0,On
2023-01-03 00:00:00,1.0,1.7999999999999998,48.70998566650741,50.0,On
2023-01-03 00:30:00,1.0,1.7999999999999998,48.70998566650741,50.0,On
2023-01-03 01:00:00,0.4,1.854,48.70998566650741,50.0,On
2023-01-03 01:30:00,0.4,1.854,48.67128523650263,50.0,On
2023-01-03 02:00:00,0.3,1.8629999999999998,48.67128523650263,50.0,On
2023-01-03 02:30:00,0.3,1.8629999999999998,48.66483516483517,50.0,On
2023-01-03 03:00:00,0.2,1.8719999999999999,48.66483516483517,50.0,On
2023-01-03 03:30:00,0.2,1.8719999999999999,48.6583850931677,50.0,On
2023-01-03 04:00:00,-0.1,1.899,48.6583850931677,50.0,On
2023-01-03 04:30:00,-0.1,1.899,48.63903487816531,50.0,On
2023-01-03 05:00:00,-0.1,1.899,48.63903487816531,50.0,On
2023-01-03 05:30:00,-0.1,1.899,48.63903487816531,50.0,On
2023-01-03 06:00:00,-0.2,1.908,48.63903487816531,50.0,On
2023-01-03 06:30:00,-0.2,1.908,48.63258480649785,50.0,On
2023-01-03 07:00:00,-0.7,1.9529999999999998,48.63258480649785,50.0,On
2023-01-03 07:30:00,-0.7,1.9529999999999998,48.60033444816054,50.0,On
2023-01-03 08:00:00,-0.4,1.9259999999999997,48.60033444816054,50.0,On
2023-01-03 08:30:00,-0.4,1.9259999999999997,48.61968466316292,50.0,On
2023-01-03 09:00:00,0.0,1.89,48.61968466316292,50.0,On
2023-01-03 09:30:00,0.0,1.89,48.64548494983278,50.0,On
2023-01-03 10:00:00,1.0,1.7999999999999998,48.64548494983278,50.0,On
2023-01-03 10:30:00,1.0,1.7999999999999998,48.70998566650741,50.0,On
2023-01-03 11:00:00,2.4,1.6740000000000002,48.70998566650741,50.0,On
2023-01-03 11:30:00,2.4,1.6740000000000002,48.800286669851886,50.0,On
2023-01-03 12:00:00,2.6,1.656,48.800286669851886,50.0,On
2023-01-03 12:30:00,2.6,1.656,48.81318681318681,50.0,On
2023-01-03 13:00:00,1.8,1.728,48.81318681318681,50.0,On
2023-01-03 13:30:00,1.8,1.728,48.76158623984711,50.0,On
2023-01-03 14:00:00,0.7,1.827,48.76158623984711,50.0,On
2023-01-03 14:30:00,0.7,1.827,48.69063545150502,50.0,On
2023-01-03 15:00:00,-0.2,1.908,48.69063545150502,50.0,On
2023-01-03 15:30:00,-0.2,1.908,48.63258480649785,50.0,On
2023-01-03 16:00:00,0.0,1.89,48.63258480649785,50.0,On
2023-01-03 16:30:00,0.0,1.89,48.64548494983278,50.0,On
2023-01-03 17:00:00,-0.3,1.917,48.64548494983278,50.0,On
2023-01-03 17:30:00,-0.3,1.917,48.62613473483039,50.0,On
2023-01-03 18:00:00,0.3,1.8629999999999998,48.62613473483039,50.0,On
2023-01-03 18:30:00,0.3,1.8629999999999998,48.66483516483517,50.0,On
2023-01-03 19:00:00,1.0,1.7999999999999998,48.66483516483517,50.0,On
2023-01-03 19:30:00,1.0,1.7999999999999998,48.70998566650741,50.0,On
2023-01-03 20:00:00,0.3,1.8629999999999998,48.70998566650741,50.0,On
2023-01-03 20:30:00,0.3,1.8629999999999998,48.66483516483517,50.0,On
2023-01-03 21:00:00,0.2,1.8719999999999999,48.66483516483517,50.0,On
2023-01-03 21:30:00,0.2,1.8719999999999999,48.6583850931677,50.0,On
2023-01-03 22:00:00,0.5,1.845,48.6583850931677,50.0,On
2023-01-03 22:30:00,0.5,1.845,48.67773530817009,50.0,On
2023-01-03 23:00:00,0.7,1.827,48.67773530817009,50.0,On
2023-01-03 23:30:00,0.7,1.827,48.69063545150502,50.0,On
2023-01-04 00:00:00,1.2,1.782,48.69063545150502,50.0,On
2023-01-04 00:30:00,1.2,1.782,48.72288580984233,50.0,On
2023-01-04 01:00:00,1.0,1.7999999999999998,48.72288580984233,50.0,On
2023-01-04 01:30:00,1.0,1.7999999999999998,48.70998566650741,50.0,On
2023-01-04 02:00:00,0.9,1.8090000000000002,48.70998566650741,50.0,On
2023-01-04 02:30:00,0.9,1.8090000000000002,48.70353559483994,50.0,On
2023-01-04 03:00:00,1.7,1.737,48.70353559483994,50.0,On
2023-01-04 03:30:00,1.7,1.737,48.75513616817965,50.0,On
2023-01-04 04:00:00,4.4,1.494,48.75513616817965,50.0,On
2023-01-04 04:30:00,4.4,1.494,48.929288103201145,50.0,On
2023-01-04 05:00:00,5.0,1.44,48.929288103201145,50.0,On
2023-01-04 05:30:00,5.0,1.44,48.967988533205926,50.0,On
2023-01-04 06:00:00,4.3,1.503,48.967988533205926,50.0,On
2023-01-04 06:30:00,4.3,1.503,48.922838031533686,50.0,On
2023-01-04 07:00:00,5.7,1.377,48.922838031533686,50.0,On
2023-01-04 07:30:00,5.7,1.377,49.013139034878165,50.0,On
2023-01-04 08:00:00,5.9,1.359,50.0,50.0,On
2023-01-04 08:30:00,5.9,1.359,50.97396082178691,50.0,On
2023-01-04 09:00:00,8.1,0.0,51.94792164357382,50.0,Off
2023-01-04 09:30:00,8.1,0.0,51.115862398471094,50.0,Off
2023-01-04 10:00:00,9.2,0.0,50.28380315336837,50.0,Off
2023-01-04 10:30:00,9.2,0.0,49.522694696607736,50.0,Off
2023-01-04 11:00:00,9.6,1.026,48.761586239847105,50.0,On
2023-01-04 11:30:00,9.6,1.026,49.26469182990922,50.0,On
2023-01-04 12:00:00,9.9,0.9989999999999999,50.0,50.0,On
2023-01-04 12:30:00,9.9,0.9989999999999999,50.71595795508839,50.0,On
2023-01-04 13:00:00,9.5,0.0,51.431915910176784,50.0,Off
2023-01-04 13:30:00,9.5,0.0,50.69015766841854,50.0,Off
2023-01-04 14:00:00,9.1,0.0,49.9483994266603,50.0,Off
2023-01-04 14:30:00,9.1,0.0,49.180840898232205,50.0,Off
2023-01-04 15:00:00,7.9,1.1789999999999998,48.41328236980411,50.0,On
2023-01-04 15:30:00,7.9,1.1789999999999998,49.15504061156235,50.0,On
2023-01-04 16:00:00,7.0,1.26,50.0,50.0,On
2023-01-04 16:30:00,7.0,1.26,50.903010033444815,50.0,On
2023-01-04 17:00:00,6.5,0.0,51.80602006688963,50.0,Off
2023-01-04 17:30:00,6.5,0.0,50.8707596751075,50.0,Off
2023-01-04 18:00:00,5.3,0.0,49.93549928332537,50.0,Off
2023-01-04 18:30:00,5.3,1.4129999999999998,48.922838031533686,50.0,On
2023-01-04 19:00:00,5.1,1.431,48.987338748208316,50.0,On
2023-01-04 19:30:00,5.1,1.431,48.974438604873384,50.0,On
2023-01-04 20:00:00,4.4,1.494,48.974438604873384,50.0,On
2023-01-04 20:30:00,4.4,1.494,48.929288103201145,50.0,On
2023-01-04 21:00:00,4.5,1.4849999999999999,48.929288103201145,50.0,On
2023-01-04 21:30:00,4.5,1.4849999999999999,48.93573817486861,50.0,On
2023-01-04 22:00:00,4.3,1.503,48.93573817486861,50.0,On
2023-01-04 22:30:00,4.3,1.503,48.922838031533686,50.0,On
2023-01-04 23:00:00,3.9,1.5390000000000001,48.922838031533686,50.0,On
2023-01-04 23:30:00,3.9,1.5390000000000001,48.89703774486383,50.0,On
2023-01-05 00:00:00,2.4,1.6740000000000002,48.89703774486383,50.0,On
2023-01-05 00:30:00,2.4,1.6740000000000002,48.800286669851886,50.0,On
2023-01-05 01:00:00,2.4,1.6740000000000002,48.800286669851886,50.0,On
2023-01-05 01:30:00,2.4,1.6740000000000002,48.800286669851886,50.0,On
2023-01-05 02:00:00,2.3,1.6829999999999998,48.800286669851886,50.0,On
2023-01-05 02:30:00,2.3,1.6829999999999998,48.79383659818443,50.0,On
2023-01-05 03:00:00,2.4,1.6740000000000002,48.79383659818443,50.0,On
2023-01-05 03:30:00,2.4,1.6740000000000002,48.800286669851886,50.0,On
2023-01-05 04:00:00,2.5,1.665,48.800286669851886,50.0,On
2023-01-05 04:30:00,2.5,1.665,48.80673674151935,50.0,On
2023-01-05 05:00:00,2.9,1.629,48.80673674151935,50.0,On
2023-01-05 05:30:00,2.9,1.629,48.8325370281892,50.0,On
2023-01-05 06:00:00,2.9,1.629,48.8325370281892,50.0,On
2023-01-05 06:30:00,2.9,1.629,48.8325370281892,50.0,On
2023-01-05 07:00:00,2.6,1.656,48.8325370281892,50.0,On
2023-01-05 07:30:00,2.6,1.656,48.81318681318681,50.0,On
2023-01-05 08:00:00,2.7,1.647,48.81318681318681,50.0,On
2023-01-05 08:30:00,2.7,1.647,48.819636884854276,50.0,On
2023-01-05 09:00:00,3.1,1.6109999999999998,48.819636884854276,50.0,On
2023-01-05 09:30:00,3.1,1.6109999999999998,48.845437171524125,50.0,On
2023-01-05 10:00:00,4.8,1.458,48.845437171524125,50.0,On
2023-01-05 10:30:00,4.8,1.458,48.955088389871,50.0,On
2023-01-05 11:00:00,5.3,1.4129999999999998,48.955088389871,50.0,On
2023-01-05 11:30:00,5.3,1.4129999999999998,48.987338748208316,50.0,On
2023-01-05 12:00:00,6.2,1.332,48.987338748208316,50.0,On
2023-01-05 12:30:00,6.2,1.332,49.04538939321548,50.0,On
2023-01-05 13:00:00,5.4,1.404,50.0,50.0,On
2023-01-05 13:30:00,5.4,0.0,51.006211180124225,50.0,Off
2023-01-05 14:00:00,5.3,0.0,50.0,50.0,Off
2023-01-05 14:30:00,5.3,1.4129999999999998,48.987338748208316,50.0,On
2023-01-05 15:00:00,5.2,1.422,48.987338748208316,50.0,On
2023-01-05 15:30:00,5.2,1.422,48.98088867654085,50.0,On
2023-01-05 16:00:00,4.9,1.449,48.98088867654085,50.0,On
2023-01-05 16:30:00,4.9,1.449,48.96153846153846,50.0,On
2023-01-05 17:00:00,5.1,1.431,48.96153846153846,50.0,On
2023-01-05 17:30:00,5.1,1.431,48.974438604873384,50.0,On
2023-01-05 18:00:00,4.7,1.467,48.974438604873384,50.0,On
2023-01-05 18:30:00,4.7,1.467,48.948638318203535,50.0,On
2023-01-05 19:00:00,4.4,1.494,48.948638318203535,50.0,On
2023-01-05 19:30:00,4.4,1.494,48.929288103201145,50.0,On
2023-01-05 20:00:00,4.1,1.521,48.929288103201145,50.0,On
2023-01-05 20:30:00,4.1,1.521,48.909937888198755,50.0,On
2023-01-05 21:00:00,3.8,1.5479999999999998,48.909937888198755,50.0,On
2023-01-05 21:30:00,3.8,1.5479999999999998,48.89058767319637,50.0,On
2023-01-05 22:00:00,4.0,1.53,48.89058767319637,50.0,On
2023-01-05 22:30:00,4.0,1.53,48.903487816531296,50.0,On
2023-01-05 23:00:00,3.9,1.5390000000000001,48.903487816531296,50.0,On
2023-01-05 23:30:00,3.9,1.5390000000000001,48.89703774486383,50.0,On
2023-01-06 00:00:00,3.4,1.584,48.89703774486383,50.0,On
2023-01-06 00:30:00,3.4,1.584,48.864787386526515,50.0,On
2023-01-06 01:00:00,3.5,1.575,48.864787386526515,50.0,On
2023-01-06 01:30:00,3.5,1.575,48.87123745819398,50.0,On
2023-01-06 02:00:00,2.8,1.638,48.87123745819398,50.0,On
2023-01-06 02:30:00,2.8,1.638,48.82608695652174,50.0,On
2023-01-06 03:00:00,2.8,1.638,48.82608695652174,50.0,On
2023-01-06 03:30:00,2.8,1.638,48.82608695652174,50.0,On
2023-01-06 04:00:00,3.2,1.602,48.82608695652174,50.0,On
2023-01-06 04:30:00,3.2,1.602,48.85188724319159,50.0,On
2023-01-06 05:00:00,2.9,1.629,48.85188724319159,50.0,On
2023-01-06 05:30:00,2.9,1.629,48.8325370281892,50.0,On
2023-01-06 06:00:00,2.7,1.647,48.8325370281892,50.0,On
2023-01-06 06:30:00,2.7,1.647,48.819636884854276,50.0,On
2023-01-06 07:00:00,2.8,1.638,48.819636884854276,50.0,On
2023-01-06 07:30:00,2.8,1.638,48.82608695652174,50.0,On
2023-01-06 08:00:00,2.8,1.638,48.82608695652174,50.0,On
2023-01-06 08:30:00,2.8,1.638,48.82608695652174,50.0,On
2023-01-06 09:00:00,3.5,1.575,48.82608695652174,50.0,On
2023-01-06 09:30:00,3.5,1.575,48.87123745819398,50.0,On
2023-01-06 10:00:00,3.7,1.557,48.87123745819398,50.0,On
2023-01-06 10:30:00,3.7,1.557,48.884137601528906,50.0,On
2023-01-06 11:00:00,4.0,1.53,48.884137601528906,50.0,On
2023-01-06 11:30:00,4.0,1.53,48.903487816531296,50.0,On
2023-01-06 12:00:00,3.9,1.5390000000000001,48.903487816531296,50.0,On
2023-01-06 12:30:00,3.9,1.5390000000000001,48.89703774486383,50.0,On
2023-01-06 13:00:00,3.4,1.584,48.89703774486383,50.0,On
2023-01-06 13:30:00,3.4,1.584,48.864787386526515,50.0,On
2023-01-06 14:00:00,3.0,1.6199999999999999,48.864787386526515,50.0,On
2023-01-06 14:30:00,3.0,1.6199999999999999,48.838987099856666,50.0,On
2023-01-06 15:00:00,2.4,1.6740000000000002,48.838987099856666,50.0,On
2023-01-06 15:30:00,2.4,1.6740000000000002,48.800286669851886,50.0,On
2023-01-06 16:00:00,3.0,1.6199999999999999,48.800286669851886,50.0,On
2023-01-06 16:30:00,3.0,1.6199999999999999,48.838987099856666,50.0,On
2023-01-06 17:00:00,3.6,1.5659999999999998,48.838987099856666,50.0,On
2023-01-06 17:30:00,3.6,1.5659999999999998,48.87768752986144,50.0,On
2023-01-06 18:00:00,3.0,1.6199999999999999,48.87768752986144,50.0,On
2023-01-06 18:30:00,3.0,1.6199999999999999,48.838987099856666,50.0,On
2023-01-06 19:00:00,3.1,1.6109999999999998,48.838987099856666,50.0,On
2023-01-06 19:30:00,3.1,1.6109999999999998,48.845437171524125,50.0,On
2023-01-06 20:00:00,3.1,1.6109999999999998,48.845437171524125,50.0,On
2023-01-06 20:30:00,3.1,1.6109999999999998,48.845437171524125,50.0,On
2023-01-06 21:00:00,2.5,1.665,48.845437171524125,50.0,On
2023-01-06 21:30:00,2.5,1.665,48.80673674151935,50.0,On
2023-01-06 22:00:00,2.0,1.71,48.80673674151935,50.0,On
2023-01-06 22:30:00,2.0,1.71,48.77448638318204,50.0,On
2023-01-06 23:00:00,4.0,1.53,48.77448638318204,50.0,On
2023-01-06 23:30:00,4.0,1.53,48.903487816531296,50.0,On
2023-01-07 00:00:00,3.9,1.5390000000000001,48.903487816531296,50.0,On
2023-01-07 00:30:00,3.9,1.5390000000000001,48.89703774486383,50.0,On
2023-01-07 01:00:00,3.7,1.557,48.89703774486383,50.0,On
2023-01-07 01:30:00,3.7,1.557,48.884137601528906,50.0,On
2023-01-07 02:00:00,3.3,1.593,48.884137601528906,50.0,On
2023-01-07 02:30:00,3.3,1.593,48.85833731485906,50.0,On
2023-01-07 03:00:00,3.0,1.6199999999999999,48.85833731485906,50.0,On
2023-01-07 03:30:00,3.0,1.6199999999999999,48.838987099856666,50.0,On
2023-01-07 04:00:00,2.3,1.6829999999999998,48.838987099856666,50.0,On
2023-01-07 04:30:00,2.3,1.6829999999999998,48.79383659818443,50.0,On
2023-01-07 05:00:00,2.1,1.7009999999999998,48.79383659818443,50.0,On
2023-01-07 05:30:00,2.1,1.7009999999999998,48.780936454849495,50.0,On
2023-01-07 06:00:00,2.0,1.71,48.780936454849495,50.0,On
2023-01-07 06:30:00,2.0,1.71,48.77448638318204,50.0,On
2023-01-07 07:00:00,2.2,1.692,48.77448638318204,50.0,On
2023-01-07 07:30:00,2.2,1.692,48.78738652651696,50.0,On
2023-01-07 08:00:00,1.4,1.764,48.78738652651696,50.0,On
2023-01-07 08:30:00,1.4,1.764,48.735785953177256,50.0,On
2023-01-07 09:00:00,1.7,1.737,48.735785953177256,50.0,On
2023-01-07 09:30:00,1.7,1.737,48.75513616817965,50.0,On
2023-01-07 10:00:00,2.9,1.629,48.75513616817965,50.0,On
2023-01-07 10:30:00,2.9,1.629,48.8325370281892,50.0,On
2023-01-07 11:00:00,2.8,1.638,48.8325370281892,50.0,On
2023-01-07 11:30:00,2.8,1.638,48.82608695652174,50.0,On
2023-01-07 12:00:00,3.2,1.602,48.82608695652174,50.0,On
2023-01-07 12:30:00,3.2,1.602,48.85188724319159,50.0,On
2023-01-07 13:00:00,3.7,1.557,48.85188724319159,50.0,On
2023-01-07 13:30:00,3.7,1.557,48.884137601528906,50.0,On
2023-01-07 14:00:00,2.8,1.638,48.884137601528906,50.0,On
2023-01-07 14:30:00,2.8,1.638,48.82608695652174,50.0,On
2023-01-07 15:00:00,1.6,1.7459999999999998,48.82608695652174,50.0,On
2023-01-07 15:30:00,1.6,1.7459999999999998,48.74868609651218,50.0,On
2023-01-07 16:00:00,1.1,1.7909999999999997,48.74868609651218,50.0,On
2023-01-07 16:30:00,1.1,1.7909999999999997,48.716435738174866,50.0,On
2023-01-07 17:00:00,1.2,1.782,48.716435738174866,50.0,On
2023-01-07 17:30:00,1.2,1.782,48.72288580984233,50.0,On
2023-01-07 18:00:00,1.1,1.7909999999999997,48.72288580984233,50.0,On
2023-01-07 18:30:00,1.1,1.7909999999999997,48.716435738174866,50.0,On
2023-01-07 19:00:00,0.8,1.8179999999999998,48.716435738174866,50.0,On
2023-01-07 19:30:00,0.8,1.8179999999999998,48.69708552317248,50.0,On
2023-01-07 20:00:00,0.4,1.854,48.69708552317248,50.0,On
2023-01-07 20:30:00,0.4,1.854,48.67128523650263,50.0,On
2023-01-07 21:00:00,0.2,1.8719999999999999,48.67128523650263,50.0,On
2023-01-07 21:30:00,0.2,1.8719999999999999,48.6583850931677,50.0,On
2023-01-07 22:00:00,-0.7,1.9529999999999998,48.6583850931677,50.0,On
2023-01-07 22:30:00,-0.7,1.9529999999999998,48.60033444816054,50.0,On
2023-01-07 23:00:00,-0.2,1.908,48.60033444816054,50.0,On
2023-01-07 23:30:00,-0.2,1.908,48.63258480649785,50.0,On
2023-01-08 00:00:00,-0.2,1.908,48.63258480649785,50.0,On
2023-01-08 00:30:00,-0.2,1.908,48.63258480649785,50.0,On
2023-01-08 01:00:00,-0.4,1.9259999999999997,48.63258480649785,50.0,On
2023-01-08 01:30:00,-0.4,1.9259999999999997,48.61968466316292,50.0,On
2023-01-08 02:00:00,-0.7,1.9529999999999998,48.61968466316292,50.0,On
2023-01-08 02:30:00,-0.7,1.9529999999999998,48.60033444816054,50.0,On
2023-01-08 03:00:00,-1.0,1.98,48.60033444816054,50.0,On
2023-01-08 03:30:00,-1.0,1.98,48.58098423315815,50.0,On
2023-01-08 04:00:00,-1.0,1.98,48.58098423315815,50.0,On
2023-01-08 04:30:00,-1.0,1.98,48.58098423315815,50.0,On
2023-01-08 05:00:00,-1.2,1.9979999999999998,48.58098423315815,50.0,On
2023-01-08 05:30:00,-1.2,1.9979999999999998,48.56808408982322,50.0,On
2023-01-08 06:00:00,-1.2,1.9979999999999998,48.56808408982322,50.0,On
2023-01-08 06:30:00,-1.2,1.9979999999999998,48.56808408982322,50.0,On
2023-01-08 07:00:00,-2.1,2.079,48.56808408982322,50.0,On
2023-01-08 07:30:00,-2.1,2.079,48.51003344481605,50.0,On
2023-01-08 08:00:00,-2.0,2.07,48.51003344481605,50.0,On
2023-01-08 08:30:00,-2.0,2.07,48.51648351648352,50.0,On
2023-01-08 09:00:00,-0.2,1.908,48.51648351648352,50.0,On
2023-01-08 09:30:00,-0.2,1.908,48.63258480649785,50.0,On
2023-01-08 10:00:00,0.6,1.8359999999999999,48.63258480649785,50.0,On
2023-01-08 10:30:00,0.6,1.8359999999999999,48.68418537983755,50.0,On
2023-01-08 11:00:00,1.9,1.719,48.68418537983755,50.0,On
2023-01-08 11:30:00,1.9,1.719,48.76803631151457,50.0,On
2023-01-08 12:00:00,2.4,1.6740000000000002,48.76803631151457,50.0,On
2023-01-08 12:30:00,2.4,1.6740000000000002,48.800286669851886,50.0,On
2023-01-08 13:00:00,2.4,1.6740000000000002,48.800286669851886,50.0,On
2023-01-08 13:30:00,2.4,1.6740000000000002,48.800286669851886,50.0,On
2023-01-08 14:00:00,1.3,1.773,48.800286669851886,50.0,On
2023-01-08 14:30:00,1.3,1.773,48.7293358815098,50.0,On
2023-01-08 15:00:00,-0.6,1.944,48.7293358815098,50.0,On
2023-01-08 15:30:00,-0.6,1.944,48.606784519828,50.0,On
2023-01-08 16:00:00,-0.9,1.9709999999999999,48.606784519828,50.0,On
2023-01-08 16:30:00,-0.9,1.9709999999999999,48.58743430482561,50.0,On
2023-01-08 17:00:00,-1.2,1.9979999999999998,48.58743430482561,50.0,On
2023-01-08 17:30:00,-1.2,1.9979999999999998,48.56808408982322,50.0,On
2023-01-08 18:00:00,-1.9,2.061,48.56808408982322,50.0,On
2023-01-08 18:30:00,-1.9,2.061,48.52293358815098,50.0,On
2023-01-08 19:00:00,-2.3,2.097,48.52293358815098,50.0,On
2023-01-08 19:30:00,-2.3,2.097,48.49713330148113,50.0,On
2023-01-08 20:00:00,-2.0,2.07,48.49713330148113,50.0,On
2023-01-08 20:30:00,-2.0,2.07,48.51648351648352,50.0,On
2023-01-08 21:00:00,-1.7,2.0429999999999997,48.51648351648352,50.0,On
